ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
63093,Janica Kosteli,F,16.0,175.0,76.0,Croatia,CRO,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Women's Combined,
63139,Nina Kostova,F,16.0,157.0,44.0,Bulgaria,BUL,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Individual All-Around,
63139,Nina Kostova,F,16.0,157.0,44.0,Bulgaria,BUL,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Team All-Around,
63139,Nina Kostova,F,16.0,157.0,44.0,Bulgaria,BUL,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Floor Exercise,
63139,Nina Kostova,F,16.0,157.0,44.0,Bulgaria,BUL,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Horse Vault,
63139,Nina Kostova,F,16.0,157.0,44.0,Bulgaria,BUL,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Uneven Bars,
63139,Nina Kostova,F,16.0,157.0,44.0,Bulgaria,BUL,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Balance Beam,
63156,Mari Kosuge,F,16.0,142.0,39.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Individual All-Around,
63156,Mari Kosuge,F,16.0,142.0,39.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Floor Exercise,
63156,Mari Kosuge,F,16.0,142.0,39.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Horse Vault,
63156,Mari Kosuge,F,16.0,142.0,39.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Uneven Bars,
63156,Mari Kosuge,F,16.0,142.0,39.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Balance Beam,
63199,Rosemarie Kother-Gabriel,F,16.0,160.0,50.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 100 metres Butterfly,
63199,Rosemarie Kother-Gabriel,F,16.0,160.0,50.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 200 metres Butterfly,
63212,Nada Kotluek,F,17.0,178.0,73.0,Yugoslavia,YUG,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Women's Shot Put,
63288,Emiko Koumaru,F,17.0,174.0,59.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's Long Jump,
63301,Anna Sergeyevna Kournikova,F,15.0,173.0,56.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Tennis,Tennis Women's Singles,
63301,Anna Sergeyevna Kournikova,F,15.0,173.0,56.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Tennis,Tennis Women's Doubles,
63307,Gloria Koussihouede,F,17.0,164.0,54.0,Benin,BEN,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 100 metres Freestyle,
63337,Fadi Kouzmah,M,17.0,175.0,67.0,Syria,SYR,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 200 metres Butterfly,
63365,Ivana Kovov,F,16.0,158.0,47.0,Slovakia,SVK,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,
63365,Ivana Kovov,F,16.0,158.0,47.0,Slovakia,SVK,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Uneven Bars,
63365,Ivana Kovov,F,16.0,158.0,47.0,Slovakia,SVK,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Balance Beam,
63367,gnes Kovcs,F,15.0,178.0,63.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 100 metres Breaststroke,
63367,gnes Kovcs,F,15.0,178.0,63.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 200 metres Breaststroke,Bronze
63367,gnes Kovcs,F,15.0,178.0,63.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
63377,Edit Kovcs,F,17.0,164.0,54.0,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 100 metres Freestyle,
63377,Edit Kovcs,F,17.0,164.0,54.0,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
63377,Edit Kovcs,F,17.0,164.0,54.0,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
63380,Emese Kovcs,F,17.0,171.0,64.0,Hungary,HUN,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 200 metres Butterfly,
63419,Zsfia Kovcs,F,16.0,157.0,48.0,Hungary,HUN,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,
63419,Zsfia Kovcs,F,16.0,157.0,48.0,Hungary,HUN,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Floor Exercise,
63419,Zsfia Kovcs,F,16.0,157.0,48.0,Hungary,HUN,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Horse Vault,
63419,Zsfia Kovcs,F,16.0,157.0,48.0,Hungary,HUN,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Uneven Bars,
63419,Zsfia Kovcs,F,16.0,157.0,48.0,Hungary,HUN,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Balance Beam,
63429,Anastasiya Serhivna Koval,F,15.0,154.0,44.0,Ukraine,UKR,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,
63429,Anastasiya Serhivna Koval,F,15.0,154.0,44.0,Ukraine,UKR,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Team All-Around,
63429,Anastasiya Serhivna Koval,F,15.0,154.0,44.0,Ukraine,UKR,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Floor Exercise,
63429,Anastasiya Serhivna Koval,F,15.0,154.0,44.0,Ukraine,UKR,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Uneven Bars,
63474,Radka Kovakov,F,16.0,161.0,47.0,Czechoslovakia,TCH,1992 Winter,1992,Winter,Albertville,Figure Skating,Figure Skating Mixed Pairs,
63504,Birgit Kowalczik,F,16.0,180.0,66.0,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 400 metres Freestyle,
63504,Birgit Kowalczik,F,16.0,180.0,66.0,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 800 metres Freestyle,
63513,Jerzy Kowalewski,M,16.0,172.0,68.0,Poland,POL,1960 Summer,1960,Summer,Roma,Diving,Diving Men's Springboard,
63513,Jerzy Kowalewski,M,16.0,172.0,68.0,Poland,POL,1960 Summer,1960,Summer,Roma,Diving,Diving Men's Platform,
63540,Tetiana Valerivna Kozachenko,F,16.0,165.0,62.0,Ukraine,UKR,1998 Winter,1998,Winter,Nagano,Freestyle Skiing,Freestyle Skiing Women's Aerials,
63555,Grzegorz Kozdraski,M,16.0,160.0,48.0,Poland,POL,1992 Summer,1992,Summer,Barcelona,Diving,Diving Men's Springboard,
63555,Grzegorz Kozdraski,M,16.0,160.0,48.0,Poland,POL,1992 Summer,1992,Summer,Barcelona,Diving,Diving Men's Platform,
63571,Olga Kozhevnikova,F,15.0,152.0,43.0,Kazakhstan,KAZ,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Individual All-Around,
63571,Olga Kozhevnikova,F,15.0,152.0,43.0,Kazakhstan,KAZ,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Floor Exercise,
63571,Olga Kozhevnikova,F,15.0,152.0,43.0,Kazakhstan,KAZ,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Horse Vault,
63571,Olga Kozhevnikova,F,15.0,152.0,43.0,Kazakhstan,KAZ,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Uneven Bars,
63571,Olga Kozhevnikova,F,15.0,152.0,43.0,Kazakhstan,KAZ,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Balance Beam,
63573,Inha Andrivna Kozhokhina,F,17.0,170.0,47.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,
63574,Alina Yevhenivna Kozich,F,16.0,161.0,52.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,
63574,Alina Yevhenivna Kozich,F,16.0,161.0,52.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Team All-Around,
63574,Alina Yevhenivna Kozich,F,16.0,161.0,52.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Floor Exercise,
63574,Alina Yevhenivna Kozich,F,16.0,161.0,52.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Horse Vault,
63574,Alina Yevhenivna Kozich,F,16.0,161.0,52.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Uneven Bars,
63574,Alina Yevhenivna Kozich,F,16.0,161.0,52.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Balance Beam,
63576,Oga Koziov (-Gubzov),F,17.0,171.0,68.0,Czechoslovakia,TCH,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 100 metres Freestyle,
63576,Oga Koziov (-Gubzov),F,17.0,171.0,68.0,Czechoslovakia,TCH,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 200 metres Freestyle,
63599,Andrea Kozma,F,17.0,168.0,59.0,Austria,AUT,1980 Summer,1980,Summer,Moskva,Hockey,Hockey Women's Hockey,
63600,Dominik Kozma,M,17.0,193.0,90.0,Hungary,HUN,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,
63641,Emric Kpegba,M,17.0,,,Togo,TOG,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 50 metres Freestyle,
63643,Adzo Rebecca Kpossi,F,13.0,158.0,53.0,Togo,TOG,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 50 metres Freestyle,
63643,Adzo Rebecca Kpossi,F,17.0,158.0,53.0,Togo,TOG,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 50 metres Freestyle,
63653,Preben Krab,M,16.0,168.0,50.0,Denmark,DEN,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxed Pairs,Bronze
63670,Eigil Adolph Kragh Christiansen,M,17.0,,,Sonja II,NOR,1912 Summer,1912,Summer,Stockholm,Sailing,Sailing Mixed 6 metres,
63691,Steffi Krker (-Biskupek),F,16.0,156.0,43.0,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Individual All-Around,
63691,Steffi Krker (-Biskupek),F,16.0,156.0,43.0,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Team All-Around,Bronze
63691,Steffi Krker (-Biskupek),F,16.0,156.0,43.0,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Floor Exercise,
63691,Steffi Krker (-Biskupek),F,16.0,156.0,43.0,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Horse Vault,
63691,Steffi Krker (-Biskupek),F,16.0,156.0,43.0,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Uneven Bars,
63691,Steffi Krker (-Biskupek),F,16.0,156.0,43.0,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Balance Beam,
63711,Yekaterina Aleksandrovna Kramarenko,F,17.0,146.0,40.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,
63711,Yekaterina Aleksandrovna Kramarenko,F,17.0,146.0,40.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Team All-Around,
63711,Yekaterina Aleksandrovna Kramarenko,F,17.0,146.0,40.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Floor Exercise,
63711,Yekaterina Aleksandrovna Kramarenko,F,17.0,146.0,40.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Uneven Bars,
63711,Yekaterina Aleksandrovna Kramarenko,F,17.0,146.0,40.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Balance Beam,
63716,Edmond Kramer III,M,17.0,,,Switzerland,SUI,1924 Summer,1924,Summer,Paris,Football,Football Men's Football,Silver
63721,Nicole Kramer,F,14.0,153.0,50.0,United States,USA,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 800 metres Freestyle,
63733,Jindra Kramperov,F,15.0,,,Czechoslovakia,TCH,1956 Winter,1956,Winter,Cortina d'Ampezzo,Figure Skating,Figure Skating Women's Singles,
63760,Maria Krasiltseva,F,16.0,163.0,,Armenia,ARM,1998 Winter,1998,Winter,Nagano,Figure Skating,Figure Skating Mixed Pairs,
63766,Iryna Vasylivna Krasnianska,F,16.0,155.0,51.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,
63766,Iryna Vasylivna Krasnianska,F,16.0,155.0,51.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Team All-Around,
63766,Iryna Vasylivna Krasnianska,F,16.0,155.0,51.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Uneven Bars,
63766,Iryna Vasylivna Krasnianska,F,16.0,155.0,51.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Balance Beam,
63783,Julia Krass,F,16.0,175.0,59.0,United States,USA,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Women's Slopestyle,
63816,Carolyn Patricia Krau,F,12.0,137.0,36.0,Great Britain-2,GBR,1956 Winter,1956,Winter,Cortina d'Ampezzo,Figure Skating,Figure Skating Mixed Pairs,
63816,Carolyn Patricia Krau,F,16.0,137.0,36.0,Great Britain,GBR,1960 Winter,1960,Winter,Squaw Valley,Figure Skating,Figure Skating Women's Singles,
63850,Kerstin Krause,F,17.0,162.0,56.0,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Diving,Diving Women's Platform,
63867,Nikolett Krausz,F,15.0,148.0,41.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Individual All-Around,
63867,Nikolett Krausz,F,15.0,148.0,41.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Team All-Around,
63867,Nikolett Krausz,F,15.0,148.0,41.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Floor Exercise,
63867,Nikolett Krausz,F,15.0,148.0,41.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Horse Vault,
63867,Nikolett Krausz,F,15.0,148.0,41.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Uneven Bars,
63867,Nikolett Krausz,F,15.0,148.0,41.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Balance Beam,
63869,Amnon Krauz,M,16.0,189.0,75.0,Israel,ISR,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 100 metres Freestyle,
63869,Amnon Krauz,M,16.0,189.0,75.0,Israel,ISR,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 200 metres Freestyle,
63940,Christoph Kreienbhl,M,17.0,186.0,80.0,Switzerland,SUI,1972 Summer,1972,Summer,Munich,Swimming,"Swimming Men's 1,500 metres Freestyle",
63943,Kathy Kreiner (-Phillips),F,14.0,173.0,59.0,Canada,CAN,1972 Winter,1972,Winter,Sapporo,Alpine Skiing,Alpine Skiing Women's Downhill,
63943,Kathy Kreiner (-Phillips),F,14.0,173.0,59.0,Canada,CAN,1972 Winter,1972,Winter,Sapporo,Alpine Skiing,Alpine Skiing Women's Slalom,
63945,"Lauren Margaret ""Laurie"" Kreiner (-Vaillancourt)",F,17.0,168.0,57.0,Canada,CAN,1972 Winter,1972,Winter,Sapporo,Alpine Skiing,Alpine Skiing Women's Downhill,
63945,"Lauren Margaret ""Laurie"" Kreiner (-Vaillancourt)",F,17.0,168.0,57.0,Canada,CAN,1972 Winter,1972,Winter,Sapporo,Alpine Skiing,Alpine Skiing Women's Giant Slalom,
63945,"Lauren Margaret ""Laurie"" Kreiner (-Vaillancourt)",F,17.0,168.0,57.0,Canada,CAN,1972 Winter,1972,Winter,Sapporo,Alpine Skiing,Alpine Skiing Women's Slalom,
64030,Nathalie Krieg (-Villard),F,16.0,,,Switzerland,SUI,1994 Winter,1994,Winter,Lillehammer,Figure Skating,Figure Skating Women's Singles,
64114,Kolbrn r Kristjnsdttir,F,17.0,174.0,64.0,Iceland,ISL,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 100 metres Backstroke,
64114,Kolbrn r Kristjnsdttir,F,17.0,174.0,64.0,Iceland,ISL,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 200 metres Backstroke,
64132,Claudia Kristofics-Binder,F,14.0,170.0,50.0,Austria,AUT,1976 Winter,1976,Winter,Innsbruck,Figure Skating,Figure Skating Women's Singles,
64214,Trine Krogh (-Lefvre-),F,17.0,163.0,52.0,Norway,NOR,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 200 metres Individual Medley,
64214,Trine Krogh (-Lefvre-),F,17.0,163.0,52.0,Norway,NOR,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 400 metres Individual Medley,
64249,Ranomi Kromowidjojo,F,17.0,180.0,72.0,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 200 metres Freestyle,
64249,Ranomi Kromowidjojo,F,17.0,180.0,72.0,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
64249,Ranomi Kromowidjojo,F,17.0,180.0,72.0,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,
64249,Ranomi Kromowidjojo,F,17.0,180.0,72.0,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
64251,Zbynk Krompolc,M,15.0,166.0,50.0,Czech Republic,CZE,1994 Winter,1994,Winter,Lillehammer,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",
64251,Zbynk Krompolc,M,15.0,166.0,50.0,Czech Republic,CZE,1994 Winter,1994,Winter,Lillehammer,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",
64251,Zbynk Krompolc,M,15.0,166.0,50.0,Czech Republic,CZE,1994 Winter,1994,Winter,Lillehammer,Ski Jumping,"Ski Jumping Men's Large Hill, Team",
64270,Evert Johan Kroon,M,17.0,190.0,75.0,Netherlands Antilles,AHO,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Freestyle,
64270,Evert Johan Kroon,M,17.0,190.0,75.0,Netherlands Antilles,AHO,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Freestyle,
64270,Evert Johan Kroon,M,17.0,190.0,75.0,Netherlands Antilles,AHO,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 400 metres Freestyle,
64272,"Ronald ""Ron"" Kroon",M,17.0,185.0,63.0,Netherlands,NED,1960 Summer,1960,Summer,Roma,Swimming,Swimming Men's 100 metres Freestyle,
64272,"Ronald ""Ron"" Kroon",M,17.0,185.0,63.0,Netherlands,NED,1960 Summer,1960,Summer,Roma,Swimming,Swimming Men's 4 x 100 metres Medley Relay,
64276,"Christiaan Michael ""Chris"" Kropman",M,16.0,,,Netherlands,NED,1936 Summer,1936,Summer,Berlin,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",
64332,Jrgen Krger,M,17.0,182.0,71.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 100 metres Backstroke,
64338,Nadia Krger,F,16.0,171.0,69.0,Switzerland,SUI,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 400 metres Freestyle,
64338,Nadia Krger,F,16.0,171.0,69.0,Switzerland,SUI,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 800 metres Freestyle,
64441,Mariya Yevgenyevna Kryuchkova,F,16.0,150.0,39.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Individual All-Around,
64441,Mariya Yevgenyevna Kryuchkova,F,16.0,150.0,39.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Team All-Around,Bronze
64441,Mariya Yevgenyevna Kryuchkova,F,16.0,150.0,39.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Floor Exercise,
64441,Mariya Yevgenyevna Kryuchkova,F,16.0,150.0,39.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Women's Horse Vault,
64444,Nikolay Vyacheslavovich Kryukov,M,17.0,164.0,59.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Individual All-Around,
64444,Nikolay Vyacheslavovich Kryukov,M,17.0,164.0,59.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Team All-Around,Gold
64444,Nikolay Vyacheslavovich Kryukov,M,17.0,164.0,59.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Floor Exercise,
64444,Nikolay Vyacheslavovich Kryukov,M,17.0,164.0,59.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Horse Vault,
64444,Nikolay Vyacheslavovich Kryukov,M,17.0,164.0,59.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Parallel Bars,
64444,Nikolay Vyacheslavovich Kryukov,M,17.0,164.0,59.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Horizontal Bar,
64444,Nikolay Vyacheslavovich Kryukov,M,17.0,164.0,59.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Pommelled Horse,
64461,Elbieta Maria Krzesiska-Duska,F,17.0,170.0,62.0,Poland,POL,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Women's Long Jump,
64492,Kuan Chia-Hsien,F,15.0,166.0,43.0,Chinese Taipei,TPE,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 100 metres Backstroke,
64492,Kuan Chia-Hsien,F,15.0,166.0,43.0,Chinese Taipei,TPE,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 200 metres Backstroke,
64507,"Nicole Renee ""Nikki"" Kubes",F,17.0,182.0,78.0,United States,USA,2004 Summer,2004,Summer,Athina,Judo,Judo Women's Half-Heavyweight,
64545,Kanji Kubomura,M,17.0,165.0,62.0,Japan,JPN,1960 Summer,1960,Summer,Roma,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",
64567,Milan Kuera,M,17.0,175.0,63.0,Czechoslovakia,TCH,1992 Winter,1992,Winter,Albertville,Nordic Combined,Nordic Combined Men's Team,
64567,Milan Kuera,M,17.0,175.0,63.0,Czechoslovakia,TCH,1992 Winter,1992,Winter,Albertville,Nordic Combined,Nordic Combined Men's Individual,
64591,Natasha Maria Hanako Kuchiki,F,15.0,159.0,50.0,United States-1,USA,1992 Winter,1992,Winter,Albertville,Figure Skating,Figure Skating Mixed Pairs,
64605,Ivan Kurek,M,17.0,175.0,80.0,Czechoslovakia,TCH,1964 Summer,1964,Summer,Tokyo,Cycling,Cycling Men's Sprint,
64635,Aigars Kudis,M,16.0,184.0,79.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 200 metres Breaststroke,
64677,Samuel Osei Kuffour,M,15.0,175.0,75.0,Ghana,GHA,1992 Summer,1992,Summer,Barcelona,Football,Football Men's Football,Bronze
64694,Anne Kuhm,F,15.0,146.0,43.0,France,FRA,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Individual All-Around,
64694,Anne Kuhm,F,15.0,146.0,43.0,France,FRA,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Team All-Around,
64694,Anne Kuhm,F,15.0,146.0,43.0,France,FRA,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Floor Exercise,
64694,Anne Kuhm,F,15.0,146.0,43.0,France,FRA,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Uneven Bars,
64694,Anne Kuhm,F,15.0,146.0,43.0,France,FRA,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Balance Beam,
64734,Stefan Kuhnke,M,13.0,164.0,47.0,West Germany,FRG,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Pairs,
64739,Kui Yuanyuan,F,15.0,152.0,44.0,China,CHN,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Individual All-Around,
64739,Kui Yuanyuan,F,15.0,152.0,44.0,China,CHN,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Team All-Around,
64739,Kui Yuanyuan,F,15.0,152.0,44.0,China,CHN,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Floor Exercise,
64739,Kui Yuanyuan,F,15.0,152.0,44.0,China,CHN,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Horse Vault,
64739,Kui Yuanyuan,F,15.0,152.0,44.0,China,CHN,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Balance Beam,
